epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
87,1.866315,1.325881,1.987160,1.413274,0.060309,0.473761,0.575073,0.875348,0.896834,0.010000,0.472291,191.044901
88,1.860350,1.323283,1.988523,1.427513,0.061430,0.446064,0.580175,0.863145,0.891710,0.010000,0.472037,190.895203
89,1.857277,1.320763,1.992345,1.448272,0.063436,0.400146,0.575802,0.842111,0.889109,0.010000,0.472110,191.118466
90,1.853781,1.316344,1.979563,1.415268,0.060056,0.443878,0.598397,0.871652,0.904273,0.010000,0.472013,190.698922
91,1.850445,1.318240,1.990151,1.452160,0.064228,0.423469,0.571429,0.848117,0.891639,0.010000,0.472056,190.923673
92,1.853646,1.341609,1.965985,1.409449,0.059510,0.453353,0.588192,0.878856,0.905905,0.010000,0.472260,190.814031
93,1.842436,1.311673,1.976963,1.425357,0.062079,0.438776,0.580904,0.857606,0.893828,0.010000,0.472090,190.987482
94,1.836767,1.305540,1.959399,1.409893,0.060665,0.443149,0.601312,0.867041,0.905225,0.010000,0.472173,190.759739
95,1.836736,1.313617,1.954048,1.412319,0.059750,0.437318,0.608601,0.868754,0.907922,0.010000,0.472080,190.963619
96,1.832395,1.308939,1.962579,1.418561,0.061458,0.445335,0.563411,0.864128,0.878885,0.010000,0.472129,191.027374
97,1.826216,1.303307,1.975269,1.426363,0.061570,0.415452,0.572157,0.855826,0.887514,0.010000,0.472606,190.954253
98,1.826908,1.307643,1.950905,1.436633,0.061316,0.467930,0.591837,0.864333,0.902764,0.010000,0.472330,190.974737
99,1.820693,1.300763,1.955364,1.406768,0.059774,0.490525,0.603499,0.881094,0.901694,0.010000,0.472039,190.925496
100,1.816066,1.300131,1.956969,1.415690,0.060054,0.432216,0.591837,0.865354,0.897105,0.010000,0.472374,190.799072
