epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
332,0.681704,1.962627,0.812856,0.753082,0.754793,575.254492
333,0.673136,2.036187,0.811149,0.676607,0.706123,574.574784
334,0.675720,1.881987,0.819681,0.717959,0.741383,573.637076
335,0.677620,1.910182,0.810580,0.725504,0.744633,574.268076
336,0.671240,1.893828,0.801479,0.729124,0.736754,574.158172
337,0.678474,1.892501,0.819113,0.756649,0.764968,574.874367
338,0.672301,1.920422,0.803185,0.716169,0.737669,573.977051
339,0.666642,2.066727,0.813993,0.741117,0.747636,573.899495
340,0.660272,1.986054,0.811718,0.726222,0.750098,573.775003
341,0.661308,2.083435,0.810011,0.720475,0.742880,575.247746
342,0.650796,2.158259,0.810011,0.695364,0.714923,573.961098
343,0.659931,2.109475,0.806030,0.681533,0.715839,574.364918
344,0.663756,1.954058,0.789534,0.730475,0.759005,573.718872
345,0.650369,1.887890,0.803754,0.733577,0.749360,573.943231
346,0.657806,1.935675,0.812287,0.718962,0.742801,574.323252
347,0.657795,2.075557,0.817406,0.756395,0.756507,573.924951
348,0.658014,2.052126,0.814562,0.738203,0.740255,573.248594
349,0.646157,2.189409,0.810011,0.715137,0.729528,574.397711
350,0.646853,2.049447,0.796928,0.720230,0.750066,573.495594
351,0.647221,2.008237,0.778726,0.671059,0.709423,573.379921
352,0.662788,2.016423,0.807736,0.709847,0.733474,574.301588
353,0.648147,1.953365,0.778157,0.720814,0.724020,573.858437
354,0.640331,2.018096,0.809443,0.728404,0.739626,575.126350
355,0.635623,2.042566,0.796359,0.720229,0.737536,574.380871
356,0.645260,1.982489,0.819681,0.730190,0.745270,574.473439
357,0.642900,2.099097,0.806598,0.720439,0.729385,573.782932
358,0.648093,2.051263,0.764505,0.657100,0.676118,573.598792
359,0.664731,1.893919,0.819681,0.728050,0.739000,575.577922
360,0.648221,1.958740,0.807167,0.720563,0.738693,573.757579
361,0.631784,2.040977,0.808874,0.725315,0.743544,573.764618
362,0.631447,2.141266,0.796359,0.690135,0.735007,573.746766
363,0.644289,2.046626,0.818544,0.726443,0.731167,573.796313
364,0.636455,1.936389,0.786121,0.697793,0.716935,573.680449
365,0.631676,2.074998,0.803754,0.711588,0.731763,574.115424
366,0.627886,2.075660,0.761092,0.649001,0.684067,574.025944
367,0.630666,2.051204,0.786121,0.706591,0.732848,573.592753
368,0.626620,2.017488,0.786121,0.729815,0.742434,573.703562
369,0.633400,2.157134,0.820819,0.717351,0.728097,572.847025
370,0.633129,2.289653,0.821388,0.716629,0.724426,574.539759
371,0.613082,2.133343,0.804892,0.718485,0.737428,573.260216
372,0.632239,2.193057,0.813424,0.708438,0.730683,573.467359
373,0.616899,2.283242,0.819681,0.685412,0.701808,574.212240
374,0.608948,2.086336,0.804892,0.702081,0.738396,574.261570
375,0.612331,1.959348,0.815131,0.734120,0.749746,573.767845
376,0.617111,1.941847,0.795791,0.727143,0.745899,574.386601
377,0.630437,2.083842,0.782139,0.682207,0.702274,574.206514
378,0.621308,2.085854,0.822526,0.700724,0.732660,570.933426
379,0.616991,2.191104,0.794653,0.686059,0.712112,573.763725
380,0.649234,2.043385,0.780432,0.703503,0.744606,573.381640
381,0.617355,2.182122,0.811718,0.725379,0.734684,573.669502
382,0.607886,2.065401,0.795222,0.679195,0.716221,573.424206
383,0.608816,2.084380,0.820819,0.733813,0.765441,574.157722
384,0.641102,2.179413,0.812287,0.697190,0.736898,573.180245
385,0.621341,2.093738,0.814562,0.744414,0.765238,574.050946
386,0.616713,2.048485,0.806598,0.727244,0.733673,573.638867
387,0.610697,2.043876,0.803754,0.733664,0.748434,573.918575
388,0.604272,1.996083,0.808874,0.740470,0.750220,574.105404
389,0.602449,2.121095,0.811718,0.673896,0.711666,573.484554
390,0.592142,2.175105,0.791809,0.714970,0.734844,573.324848
391,0.606193,2.110002,0.781001,0.692874,0.710522,573.702407
392,0.601426,2.269863,0.819681,0.760122,0.771831,573.003134
393,0.609833,1.979230,0.804323,0.737285,0.749868,573.475205
394,0.607014,1.980460,0.803754,0.704576,0.745201,574.535766
395,0.595326,2.130810,0.801479,0.714973,0.743729,573.851033
396,0.607027,2.139394,0.796928,0.702684,0.723554,574.248287
397,0.594666,2.112841,0.810011,0.723443,0.726382,573.511056
398,0.601427,2.255545,0.808305,0.699388,0.716577,574.054710
399,0.593969,1.894885,0.812856,0.757869,0.768324,574.328939
400,0.600078,2.084917,0.802617,0.699232,0.710513,573.087663
401,0.598505,2.228247,0.815700,0.712054,0.724840,573.706586
402,0.596358,2.143244,0.811718,0.727841,0.748939,573.940743
403,0.594772,1.980367,0.806598,0.701391,0.742739,574.004111
404,0.599855,2.144881,0.799204,0.682197,0.710643,573.205604
405,0.587652,2.081176,0.783276,0.720694,0.740514,575.342050
406,0.584171,2.168486,0.818544,0.733366,0.747398,572.898490
407,0.595767,2.291404,0.819681,0.733062,0.743751,573.529590
408,0.602984,2.205664,0.819681,0.749951,0.741559,575.289992
409,0.617746,2.086582,0.820250,0.719902,0.734132,576.175535
410,0.605693,2.129039,0.793515,0.696833,0.727244,573.573956
411,0.601796,2.162008,0.790102,0.710904,0.708952,575.383967
412,0.588159,2.020205,0.796928,0.700804,0.709659,573.942459
413,0.590429,2.104452,0.815700,0.707808,0.726921,573.035234
