epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
48,0.928101,0.605159,1.071562,0.742257,0.048209,0.772624,0.747581,0.703578,0.705542,0.001000,0.471412,442.212427
49,0.928029,0.607133,1.063937,0.734421,0.047014,0.780592,0.762094,0.706389,0.709917,0.001000,0.471405,442.527174
50,0.922011,0.599787,1.068322,0.739137,0.047269,0.780307,0.758110,0.713524,0.710140,0.001000,0.471493,442.207734
51,0.923093,0.601067,1.064410,0.737839,0.047777,0.778315,0.755265,0.701342,0.702914,0.001000,0.471799,442.606940
52,0.922367,0.603516,1.075478,0.744403,0.048416,0.772624,0.756403,0.701803,0.704744,0.001000,0.471251,442.345232
53,0.921728,0.602990,1.066422,0.735604,0.048161,0.776323,0.758110,0.705310,0.710495,0.001000,0.471515,442.717225
54,0.919578,0.598900,1.058090,0.734576,0.047290,0.775754,0.754980,0.702338,0.710891,0.001000,0.471116,442.341134
55,0.918597,0.599762,1.060847,0.733104,0.047042,0.781730,0.764371,0.710711,0.713089,0.001000,0.471155,441.871665
56,0.919214,0.602935,1.060549,0.731479,0.046942,0.784291,0.762379,0.696577,0.705546,0.001000,0.471530,442.956174
57,0.920339,0.603283,1.075442,0.749218,0.048367,0.772055,0.750427,0.696862,0.701320,0.001000,0.471726,441.880153
58,0.919149,0.600951,1.061383,0.735637,0.047017,0.783722,0.756118,0.704739,0.703712,0.001000,0.471528,441.276180
59,0.916196,0.600181,1.075954,0.749297,0.047685,0.779738,0.765509,0.701284,0.712692,0.001000,0.471311,441.904293
60,0.919177,0.603239,1.064256,0.738651,0.047114,0.777462,0.761525,0.699446,0.713368,0.001000,0.471965,444.633880
61,0.915057,0.598123,1.070097,0.746647,0.049304,0.766648,0.741605,0.693187,0.700479,0.001000,0.471619,444.847177
62,0.912393,0.596650,1.064481,0.738639,0.047590,0.776608,0.757826,0.713097,0.716733,0.001000,0.471538,444.347027
63,0.913642,0.597672,1.064145,0.741032,0.048570,0.771485,0.750142,0.702909,0.701488,0.001000,0.471579,444.696367
64,0.911875,0.597998,1.058209,0.734886,0.047724,0.770632,0.753842,0.695874,0.709319,0.001000,0.471598,445.170269
65,0.915268,0.600928,1.071805,0.749099,0.048368,0.772908,0.753273,0.711410,0.709782,0.001000,0.471690,444.281958
66,0.909644,0.596285,1.069550,0.745279,0.048104,0.779169,0.757826,0.704742,0.707226,0.001000,0.471506,441.693082
67,0.909336,0.596180,1.066879,0.744510,0.047959,0.776039,0.761810,0.706899,0.711270,0.001000,0.471751,441.884484
68,0.907831,0.594365,1.070855,0.747324,0.047388,0.782869,0.766932,0.703720,0.708281,0.001000,0.471529,441.819912
69,0.907919,0.594790,1.052764,0.729557,0.046510,0.785145,0.772339,0.700356,0.709920,0.001000,0.471564,442.129636
70,0.907480,0.594487,1.069930,0.750790,0.048705,0.777177,0.756972,0.698282,0.698184,0.001000,0.471290,442.476826
71,0.905488,0.592854,1.079930,0.758595,0.049283,0.770347,0.754126,0.695396,0.698372,0.001000,0.471028,442.145889
72,0.903894,0.590584,1.044124,0.723853,0.046377,0.785145,0.772055,0.703831,0.716876,0.001000,0.471173,442.483293
73,0.900143,0.588892,1.076259,0.756634,0.048858,0.774900,0.756972,0.700487,0.710323,0.001000,0.471555,443.866288
74,0.903443,0.592148,1.078250,0.762315,0.048338,0.779738,0.762664,0.697153,0.698706,0.001000,0.471674,445.516649
75,0.904062,0.592830,1.067665,0.746807,0.048727,0.772339,0.754411,0.708222,0.716314,0.001000,0.471600,445.301979
76,0.899521,0.588988,1.065348,0.747618,0.048374,0.775185,0.758680,0.700085,0.710904,0.001000,0.472023,445.591860
77,0.898610,0.588841,1.064778,0.750015,0.048542,0.774900,0.752703,0.705703,0.705990,0.001000,0.471788,445.755638
78,0.894125,0.584558,1.059500,0.743375,0.048704,0.775470,0.755265,0.699883,0.709665,0.001000,0.471727,442.601383
79,0.897153,0.587077,1.080006,0.760078,0.049395,0.772055,0.747012,0.699916,0.702520,0.001000,0.471644,442.435938
80,0.896476,0.588516,1.071177,0.750007,0.048302,0.773762,0.756118,0.695268,0.701056,0.001000,0.471563,442.624383
81,0.893628,0.584896,1.068880,0.754155,0.048001,0.783438,0.762664,0.697516,0.698335,0.001000,0.471442,445.509366
82,0.890025,0.582241,1.072616,0.757773,0.047933,0.780023,0.762094,0.705607,0.708937,0.001000,0.471822,447.129936
83,0.889749,0.583396,1.062180,0.739986,0.047764,0.780023,0.759818,0.707466,0.718135,0.001000,0.471499,441.358243
84,0.893090,0.585467,1.065055,0.746388,0.047629,0.773478,0.757541,0.714205,0.717557,0.001000,0.471482,442.104958
85,0.888098,0.582426,1.087057,0.770276,0.049514,0.764656,0.749573,0.698520,0.707574,0.001000,0.471552,446.190010
